image_name,width,height,x0,y0,x1,y1,out_of_bounds,bbox_width,bbox_height,bbox_area,image_aspect_ratio,face_width,face_height,face_area,face_aspect_ratio,face_size_category,face_center_x,face_center_y,face_center_x_norm,face_center_y_norm,position_category,image_area,face_to_image_ratio,face_ratio_category
00002258.jpg,910,607,6,1,910,594,False,904,593,536072,1.4991762767710048,904,593,536072,1.5244519392917368,Very Large,458.0,297.5,0.5032967032967033,0.4901153212520593,middle-center,552370,0.9704944149754693,Very Large (>30%)
00003146.jpg,626,418,495,124,600,206,False,105,82,8610,1.4976076555023923,105,82,8610,1.2804878048780488,Medium,547.5,165.0,0.8746006389776357,0.39473684210526316,middle-right,261668,0.032904290933549386,Small (1-5%)
00003146.jpg,626,418,271,83,378,166,False,107,83,8881,1.4976076555023923,107,83,8881,1.2891566265060241,Medium,324.5,124.5,0.518370607028754,0.29784688995215314,top-center,261668,0.03393995444609199,Small (1-5%)
00003146.jpg,626,418,143,150,253,235,False,110,85,9350,1.4976076555023923,110,85,9350,1.2941176470588236,Medium,198.0,192.5,0.31629392971246006,0.4605263157894737,middle-left,261668,0.03573230200100891,Small (1-5%)
00003146.jpg,626,418,348,167,458,252,False,110,85,9350,1.4976076555023923,110,85,9350,1.2941176470588236,Medium,403.0,209.5,0.6437699680511182,0.5011961722488039,middle-center,261668,0.03573230200100891,Small (1-5%)
00003146.jpg,626,418,37,149,140,229,False,103,80,8240,1.4976076555023923,103,80,8240,1.2875,Medium,88.5,189.0,0.1413738019169329,0.45215311004784686,middle-left,261668,0.03149028539981962,Small (1-5%)
00003152.jpg,800,533,382,60,633,254,False,251,194,48694,1.5009380863039399,251,194,48694,1.2938144329896908,Large,507.5,157.0,0.634375,0.2945590994371482,top-center,426400,0.11419793621013133,Medium (5-15%)
00003152.jpg,800,533,199,112,415,280,False,216,168,36288,1.5009380863039399,216,168,36288,1.2857142857142858,Large,307.0,196.0,0.38375,0.3677298311444653,middle-center,426400,0.0851031894934334,Medium (5-15%)
00001745.jpg,1300,866,514,110,905,413,False,391,303,118473,1.5011547344110854,391,303,118473,1.2904290429042904,Very Large,709.5,261.5,0.5457692307692308,0.30196304849884525,top-center,1125800,0.10523449991117427,Medium (5-15%)
00001023.jpg,364,500,146,44,216,155,False,70,111,7770,0.728,70,111,7770,0.6306306306306306,Medium,181.0,99.5,0.49725274725274726,0.199,top-center,182000,0.04269230769230769,Small (1-5%)
00000315.jpg,335,254,83,31,195,130,False,112,99,11088,1.3188976377952757,112,99,11088,1.1313131313131313,Medium,139.0,80.5,0.41492537313432837,0.3169291338582677,top-center,85090,0.13030908449876602,Medium (5-15%)
00002264.jpg,718,1024,205,105,492,582,False,287,477,136899,0.701171875,287,477,136899,0.6016771488469602,Very Large,348.5,343.5,0.4853760445682451,0.33544921875,middle-center,735232,0.18619837003830084,Large (15-30%)
00001779.jpg,667,1000,282,158,391,346,False,109,188,20492,0.667,109,188,20492,0.5797872340425532,Large,336.5,252.0,0.5044977511244377,0.252,top-center,667000,0.03072263868065967,Small (1-5%)
00002516.jpg,2946,1960,874,264,1687,893,False,813,629,511377,1.5030612244897958,813,629,511377,1.2925278219395866,Very Large,1280.5,578.5,0.4346571622539036,0.2951530612244898,top-center,5774160,0.0885630117627499,Medium (5-15%)
00000301.jpg,867,1300,437,392,599,670,False,162,278,45036,0.666923076923077,162,278,45036,0.5827338129496403,Large,518.0,531.0,0.5974625144175317,0.4084615384615385,middle-center,1127100,0.03995741282938515,Small (1-5%)
00001006.jpg,450,321,11,14,297,257,False,286,243,69498,1.4018691588785046,286,243,69498,1.176954732510288,Very Large,154.0,135.5,0.3422222222222222,0.4221183800623053,middle-center,144450,0.4811214953271028,Very Large (>30%)
00003177.jpg,150,150,48,1,98,48,False,50,47,2350,1.0,50,47,2350,1.0638297872340425,Small,73.0,24.5,0.4866666666666667,0.16333333333333333,top-center,22500,0.10444444444444445,Medium (5-15%)
00002269.jpg,1280,720,515,19,1276,625,False,761,606,461166,1.7777777777777777,761,606,461166,1.2557755775577557,Very Large,895.5,322.0,0.699609375,0.44722222222222224,middle-right,921600,0.5003971354166666,Very Large (>30%)
00001760.jpg,1024,684,178,37,857,553,False,679,516,350364,1.4970760233918128,679,516,350364,1.315891472868217,Very Large,517.5,295.0,0.50537109375,0.43128654970760233,middle-center,700416,0.5002227247807017,Very Large (>30%)
00003163.jpg,682,1023,415,360,532,565,False,117,205,23985,0.6666666666666666,117,205,23985,0.5707317073170731,Large,473.5,462.5,0.6942815249266863,0.4521016617790811,middle-right,697686,0.03437792932637318,Small (1-5%)
00001012.jpg,1000,1500,431,435,627,784,False,196,349,68404,0.6666666666666666,196,349,68404,0.5616045845272206,Very Large,529.0,609.5,0.529,0.4063333333333333,middle-center,1500000,0.045602666666666666,Small (1-5%)
00000442.jpg,768,1151,278,239,457,551,False,179,312,55848,0.6672458731537794,179,312,55848,0.5737179487179487,Very Large,367.5,395.0,0.478515625,0.34317984361424847,middle-center,883968,0.06317875760208515,Medium (5-15%)
00001984.jpg,509,339,240,54,453,222,False,213,168,35784,1.5014749262536873,213,168,35784,1.2678571428571428,Large,346.5,138.0,0.6807465618860511,0.40707964601769914,middle-right,172551,0.20738216527287584,Large (15-30%)
00001990.jpg,350,525,115,1,185,120,False,70,119,8330,0.6666666666666666,70,119,8330,0.5882352941176471,Medium,150.0,60.5,0.42857142857142855,0.11523809523809524,top-center,183750,0.04533333333333334,Small (1-5%)
00002296.jpg,1000,667,449,39,877,378,False,428,339,145092,1.4992503748125936,428,339,145092,1.2625368731563422,Very Large,663.0,208.5,0.663,0.31259370314842577,top-center,667000,0.21752923538230884,Large (15-30%)
00003188.jpg,1000,1000,227,225,410,443,False,183,218,39894,1.0,183,218,39894,0.8394495412844036,Large,318.5,334.0,0.3185,0.334,middle-left,1000000,0.039894,Small (1-5%)
00002282.jpg,800,600,85,67,301,255,False,216,188,40608,1.3333333333333333,216,188,40608,1.148936170212766,Large,193.0,161.0,0.24125,0.2683333333333333,top-left,480000,0.0846,Medium (5-15%)
00002282.jpg,800,600,580,77,734,211,False,154,134,20636,1.3333333333333333,154,134,20636,1.1492537313432836,Large,657.0,144.0,0.82125,0.24,top-right,480000,0.042991666666666664,Small (1-5%)
00002282.jpg,800,600,460,239,560,325,False,100,86,8600,1.3333333333333333,100,86,8600,1.1627906976744187,Medium,510.0,282.0,0.6375,0.47,middle-center,480000,0.017916666666666668,Small (1-5%)
00001562.jpg,735,946,415,51,499,174,False,84,123,10332,0.7769556025369979,84,123,10332,0.6829268292682927,Medium,457.0,112.5,0.6217687074829932,0.11892177589852009,top-center,695310,0.014859559045605557,Small (1-5%)
00001562.jpg,735,946,299,25,392,161,False,93,136,12648,0.7769556025369979,93,136,12648,0.6838235294117647,Medium,345.5,93.0,0.47006802721088436,0.09830866807610994,top-center,695310,0.018190447426327826,Small (1-5%)
00003413.jpg,626,445,126,126,241,221,False,115,95,10925,1.4067415730337078,115,95,10925,1.2105263157894737,Medium,183.5,173.5,0.29313099041533547,0.3898876404494382,middle-left,278570,0.03921814983666583,Small (1-5%)
00003413.jpg,626,445,254,133,361,222,False,107,89,9523,1.4067415730337078,107,89,9523,1.202247191011236,Medium,307.5,177.5,0.49121405750798725,0.398876404494382,middle-center,278570,0.034185303514377,Small (1-5%)
00003413.jpg,626,445,196,57,306,148,False,110,91,10010,1.4067415730337078,110,91,10010,1.2087912087912087,Medium,251.0,102.5,0.4009584664536741,0.2303370786516854,top-center,278570,0.03593351760778261,Small (1-5%)
00003413.jpg,626,445,315,72,432,169,False,117,97,11349,1.4067415730337078,117,97,11349,1.2061855670103092,Medium,373.5,120.5,0.5966453674121406,0.27078651685393257,top-center,278570,0.04074020892414833,Small (1-5%)
00003413.jpg,626,445,460,159,574,254,False,114,95,10830,1.4067415730337078,114,95,10830,1.2,Medium,517.0,206.5,0.8258785942492013,0.4640449438202247,middle-right,278570,0.03887712244678178,Small (1-5%)
00001204.jpg,1000,667,370,2,752,285,False,382,283,108106,1.4992503748125936,382,283,108106,1.3498233215547704,Very Large,561.0,143.5,0.561,0.2151424287856072,top-center,667000,0.16207796101949026,Large (15-30%)
00001210.jpg,450,300,174,9,277,89,False,103,80,8240,1.5,103,80,8240,1.2875,Medium,225.5,49.0,0.5011111111111111,0.16333333333333333,top-center,135000,0.061037037037037035,Medium (5-15%)
00003407.jpg,612,459,384,158,453,219,False,69,61,4209,1.3333333333333333,69,61,4209,1.1311475409836065,Small,418.5,188.5,0.6838235294117647,0.4106753812636166,middle-right,280908,0.014983553334187705,Small (1-5%)
00003407.jpg,612,459,280,164,351,226,False,71,62,4402,1.3333333333333333,71,62,4402,1.1451612903225807,Small,315.5,195.0,0.5155228758169934,0.42483660130718953,middle-center,280908,0.015670611018554118,Small (1-5%)
00003407.jpg,612,459,108,158,175,215,False,67,57,3819,1.3333333333333333,67,57,3819,1.1754385964912282,Small,141.5,186.5,0.2312091503267974,0.40631808278867104,middle-left,280908,0.01359519842795506,Small (1-5%)
00003361.jpg,1024,683,241,378,464,551,False,223,173,38579,1.499267935578331,223,173,38579,1.2890173410404624,Large,352.5,464.5,0.34423828125,0.6800878477306003,bottom-center,699392,0.05516076821010249,Medium (5-15%)
00003361.jpg,1024,683,639,115,839,268,False,200,153,30600,1.499267935578331,200,153,30600,1.3071895424836601,Large,739.0,191.5,0.7216796875,0.28038067349926793,top-right,699392,0.04375228770131771,Small (1-5%)
00003361.jpg,1024,683,779,158,975,310,False,196,152,29792,1.499267935578331,196,152,29792,1.2894736842105263,Large,877.0,234.0,0.8564453125,0.34260614934114203,middle-right,699392,0.04259699853587116,Small (1-5%)
00003361.jpg,1024,683,474,333,684,495,False,210,162,34020,1.499267935578331,210,162,34020,1.2962962962962963,Large,579.0,414.0,0.5654296875,0.6061493411420205,middle-center,699392,0.048642249267935575,Small (1-5%)
00003361.jpg,1024,683,476,145,660,284,False,184,139,25576,1.499267935578331,184,139,25576,1.3237410071942446,Large,568.0,214.5,0.5546875,0.3140556368960469,top-center,699392,0.03656890556368961,Small (1-5%)
00003361.jpg,1024,683,211,207,407,360,False,196,153,29988,1.499267935578331,196,153,29988,1.2810457516339868,Large,309.0,283.5,0.3017578125,0.4150805270863836,middle-left,699392,0.04287724194729136,Small (1-5%)
00003361.jpg,1024,683,305,160,497,309,False,192,149,28608,1.499267935578331,192,149,28608,1.2885906040268456,Large,401.0,234.5,0.3916015625,0.34333821376281115,middle-center,699392,0.040904099560761346,Small (1-5%)
00003361.jpg,1024,683,826,312,1022,493,False,196,181,35476,1.499267935578331,196,181,35476,1.0828729281767955,Large,924.0,402.5,0.90234375,0.5893118594436311,middle-right,699392,0.050724057467057104,Medium (5-15%)
00003361.jpg,1024,683,1,348,192,514,False,191,166,31706,1.499267935578331,191,166,31706,1.1506024096385543,Large,96.5,431.0,0.09423828125,0.6310395314787701,middle-left,699392,0.04533366123718887,Small (1-5%)
00001576.jpg,1500,1138,674,111,1288,653,False,614,542,332788,1.3181019332161688,614,542,332788,1.132841328413284,Very Large,981.0,382.0,0.654,0.335676625659051,middle-center,1707000,0.19495489162272994,Large (15-30%)
00002057.jpg,683,1024,387,97,513,311,False,126,214,26964,0.6669921875,126,214,26964,0.5887850467289719,Large,450.0,204.0,0.6588579795021962,0.19921875,top-center,699392,0.0385534864568082,Small (1-5%)
00000640.jpg,1500,1101,154,254,550,599,False,396,345,136620,1.3623978201634876,396,345,136620,1.1478260869565218,Very Large,352.0,426.5,0.23466666666666666,0.3873751135331517,middle-left,1651500,0.08272479564032698,Medium (5-15%)
00000640.jpg,1500,1101,517,290,968,667,False,451,377,170027,1.3623978201634876,451,377,170027,1.1962864721485411,Very Large,742.5,478.5,0.495,0.43460490463215257,middle-center,1651500,0.10295307296397214,Medium (5-15%)
00000640.jpg,1500,1101,1035,295,1423,619,False,388,324,125712,1.3623978201634876,388,324,125712,1.1975308641975309,Very Large,1229.0,457.0,0.8193333333333334,0.4150772025431426,middle-right,1651500,0.07611989100817439,Medium (5-15%)
00000640.jpg,1500,1101,789,73,1168,398,False,379,325,123175,1.3623978201634876,379,325,123175,1.166153846153846,Very Large,978.5,235.5,0.6523333333333333,0.21389645776566757,top-center,1651500,0.07458371177717227,Medium (5-15%)
00000640.jpg,1500,1101,372,68,768,406,False,396,338,133848,1.3623978201634876,396,338,133848,1.1715976331360947,Very Large,570.0,237.0,0.38,0.21525885558583105,top-center,1651500,0.08104632152588556,Medium (5-15%)
00000898.jpg,675,900,265,56,403,275,False,138,219,30222,0.75,138,219,30222,0.6301369863013698,Large,334.0,165.5,0.4948148148148148,0.18388888888888888,top-center,607500,0.049748148148148146,Small (1-5%)
00001238.jpg,1024,683,33,22,492,379,False,459,357,163863,1.499267935578331,459,357,163863,1.2857142857142858,Very Large,262.5,200.5,0.25634765625,0.2935578330893119,top-left,699392,0.23429350064055637,Large (15-30%)
00002725.jpg,640,960,222,156,411,478,False,189,322,60858,0.6666666666666666,189,322,60858,0.5869565217391305,Very Large,316.5,317.0,0.49453125,0.3302083333333333,middle-center,614400,0.099052734375,Medium (5-15%)
00002043.jpg,626,417,195,37,332,142,False,137,105,14385,1.501199040767386,137,105,14385,1.3047619047619048,Medium,263.5,89.5,0.420926517571885,0.2146282973621103,top-center,261042,0.055106074884501345,Medium (5-15%)
00002916.jpg,866,1390,434,308,539,509,False,105,201,21105,0.6230215827338129,105,201,21105,0.5223880597014925,Large,486.5,408.5,0.5617782909930716,0.29388489208633095,top-center,1203740,0.017532855932344195,Small (1-5%)
00002916.jpg,866,1390,288,238,396,435,False,108,197,21276,0.6230215827338129,108,197,21276,0.5482233502538071,Large,342.0,336.5,0.394919168591224,0.2420863309352518,top-center,1203740,0.017674913187233122,Small (1-5%)
00002902.jpg,1080,1080,268,96,870,796,False,602,700,421400,1.0,602,700,421400,0.86,Very Large,569.0,446.0,0.5268518518518519,0.412962962962963,middle-center,1166400,0.36128257887517146,Very Large (>30%)
00002094.jpg,662,1000,284,66,463,380,False,179,314,56206,0.662,179,314,56206,0.5700636942675159,Very Large,373.5,223.0,0.5641993957703928,0.223,top-center,662000,0.08490332326283988,Medium (5-15%)
00002080.jpg,682,1023,46,1,638,409,False,592,408,241536,0.6666666666666666,592,408,241536,1.4509803921568627,Very Large,342.0,205.0,0.501466275659824,0.20039100684261973,top-center,697686,0.3461958531488377,Very Large (>30%)
00001589.jpg,867,1300,408,196,509,372,False,101,176,17776,0.666923076923077,101,176,17776,0.5738636363636364,Medium,458.5,284.0,0.5288350634371396,0.21846153846153846,top-center,1127100,0.015771448851033626,Small (1-5%)
00000697.jpg,1500,1000,656,44,1118,402,False,462,358,165396,1.5,462,358,165396,1.2905027932960893,Very Large,887.0,223.0,0.5913333333333334,0.223,top-center,1500000,0.110264,Medium (5-15%)
00000697.jpg,1500,1000,145,234,559,555,False,414,321,132894,1.5,414,321,132894,1.2897196261682242,Very Large,352.0,394.5,0.23466666666666666,0.3945,middle-left,1500000,0.088596,Medium (5-15%)
00000697.jpg,1500,1000,950,1,1475,346,False,525,345,181125,1.5,525,345,181125,1.5217391304347827,Very Large,1212.5,173.5,0.8083333333333333,0.1735,top-right,1500000,0.12075,Medium (5-15%)
00000697.jpg,1500,1000,348,210,735,511,False,387,301,116487,1.5,387,301,116487,1.2857142857142858,Very Large,541.5,360.5,0.361,0.3605,middle-center,1500000,0.077658,Medium (5-15%)
00001416.jpg,333,519,86,26,156,152,False,70,126,8820,0.6416184971098265,70,126,8820,0.5555555555555556,Medium,121.0,89.0,0.3633633633633634,0.17148362235067438,top-center,172827,0.05103369265218976,Medium (5-15%)
00002679.jpg,866,1390,321,61,644,665,False,323,604,195092,0.6230215827338129,323,604,195092,0.5347682119205298,Very Large,482.5,363.0,0.5571593533487298,0.26115107913669067,top-center,1203740,0.16207154368883647,Large (15-30%)
00001370.jpg,333,519,151,17,226,151,False,75,134,10050,0.6416184971098265,75,134,10050,0.5597014925373134,Medium,188.5,84.0,0.566066066066066,0.16184971098265896,top-center,172827,0.058150636185318266,Medium (5-15%)
00001364.jpg,1000,678,384,169,593,334,False,209,165,34485,1.4749262536873156,209,165,34485,1.2666666666666666,Large,488.5,251.5,0.4885,0.37094395280235987,middle-center,678000,0.05086283185840708,Medium (5-15%)
00001402.jpg,2940,1960,1012,103,1319,336,False,307,233,71531,1.5,307,233,71531,1.3175965665236051,Very Large,1165.5,219.5,0.3964285714285714,0.11198979591836734,top-center,5762400,0.01241340413716507,Small (1-5%)
00001402.jpg,2940,1960,1546,184,1828,402,False,282,218,61476,1.5,282,218,61476,1.2935779816513762,Very Large,1687.0,293.0,0.5738095238095238,0.14948979591836734,top-center,5762400,0.010668471470220741,Small (1-5%)
00002123.jpg,682,1024,167,86,573,780,False,406,694,281764,0.666015625,406,694,281764,0.5850144092219021,Very Large,370.0,433.0,0.5425219941348973,0.4228515625,middle-center,698368,0.4034606396627566,Very Large (>30%)
00000734.jpg,1900,1068,376,63,773,317,False,397,254,100838,1.7790262172284643,397,254,100838,1.562992125984252,Very Large,574.5,190.0,0.30236842105263156,0.17790262172284643,top-left,2029200,0.04969347526118668,Small (1-5%)
00000734.jpg,1900,1068,1341,212,1729,466,False,388,254,98552,1.7790262172284643,388,254,98552,1.5275590551181102,Very Large,1535.0,339.0,0.8078947368421052,0.31741573033707865,top-right,2029200,0.04856692292529075,Small (1-5%)
00000734.jpg,1900,1068,601,156,989,410,False,388,254,98552,1.7790262172284643,388,254,98552,1.5275590551181102,Very Large,795.0,283.0,0.41842105263157897,0.2649812734082397,top-center,2029200,0.04856692292529075,Small (1-5%)
00002645.jpg,325,280,38,69,102,133,False,64,64,4096,1.1607142857142858,64,64,4096,1.0,Small,70.0,101.0,0.2153846153846154,0.3607142857142857,middle-left,91000,0.04501098901098901,Small (1-5%)
00002645.jpg,325,280,173,70,235,132,False,62,62,3844,1.1607142857142858,62,62,3844,1.0,Small,204.0,101.0,0.6276923076923077,0.3607142857142857,middle-center,91000,0.04224175824175824,Small (1-5%)
00002651.jpg,750,500,287,198,447,320,False,160,122,19520,1.5,160,122,19520,1.3114754098360655,Medium,367.0,259.0,0.48933333333333334,0.518,middle-center,375000,0.05205333333333333,Medium (5-15%)
00002651.jpg,750,500,187,169,370,311,False,183,142,25986,1.5,183,142,25986,1.2887323943661972,Large,278.5,240.0,0.37133333333333335,0.48,middle-center,375000,0.069296,Medium (5-15%)
00002889.jpg,1024,683,86,1,811,499,False,725,498,361050,1.499267935578331,725,498,361050,1.4558232931726907,Very Large,448.5,250.0,0.43798828125,0.36603221083455345,middle-center,699392,0.5162341004758418,Very Large (>30%)
00001358.jpg,1300,956,406,84,861,473,False,455,389,176995,1.3598326359832635,455,389,176995,1.1696658097686374,Very Large,633.5,278.5,0.48730769230769233,0.29131799163179917,top-center,1242800,0.1424163179916318,Medium (5-15%)
00002137.jpg,407,612,122,66,247,280,False,125,214,26750,0.6650326797385621,125,214,26750,0.5841121495327103,Large,184.5,173.0,0.4533169533169533,0.2826797385620915,top-center,249084,0.10739348974643093,Medium (5-15%)
00000913.jpg,1500,1353,590,53,807,281,False,217,228,49476,1.1086474501108647,217,228,49476,0.9517543859649122,Large,698.5,167.0,0.4656666666666667,0.12342941611234294,top-center,2029500,0.02437841832963784,Small (1-5%)
00002876.jpg,700,467,309,163,440,265,False,131,102,13362,1.4989293361884368,131,102,13362,1.2843137254901962,Medium,374.5,214.0,0.535,0.4582441113490364,middle-center,326900,0.040874885286020186,Small (1-5%)
00002876.jpg,700,467,352,39,449,114,False,97,75,7275,1.4989293361884368,97,75,7275,1.2933333333333332,Medium,400.5,76.5,0.5721428571428572,0.16381156316916487,top-center,326900,0.022254512083205873,Small (1-5%)
00000091.jpg,400,600,98,79,347,505,False,249,426,106074,0.6666666666666666,249,426,106074,0.5845070422535211,Very Large,222.5,292.0,0.55625,0.4866666666666667,middle-center,240000,0.441975,Very Large (>30%)
00000085.jpg,467,700,147,83,276,308,False,129,225,29025,0.6671428571428571,129,225,29025,0.5733333333333334,Large,211.5,195.5,0.45289079229122053,0.2792857142857143,top-center,326900,0.08878862037320281,Medium (5-15%)
00002692.jpg,970,646,446,104,911,464,False,465,360,167400,1.501547987616099,465,360,167400,1.2916666666666667,Very Large,678.5,284.0,0.6994845360824742,0.43962848297213625,middle-right,626620,0.26714755354122116,Large (15-30%)
00002692.jpg,970,646,69,64,575,448,False,506,384,194304,1.501547987616099,506,384,194304,1.3177083333333333,Very Large,322.0,256.0,0.3319587628865979,0.39628482972136225,middle-center,626620,0.31008266573042675,Very Large (>30%)
00003003.jpg,2000,1333,995,289,1912,1000,False,917,711,651987,1.5003750937734435,917,711,651987,1.289732770745429,Very Large,1453.5,644.5,0.72675,0.48349587396849214,middle-right,2666000,0.2445562640660165,Large (15-30%)
00003003.jpg,2000,1333,544,210,1345,832,False,801,622,498222,1.5003750937734435,801,622,498222,1.287781350482315,Very Large,944.5,521.0,0.47225,0.390847711927982,middle-center,2666000,0.18687996999249812,Large (15-30%)
00003003.jpg,2000,1333,89,197,1001,904,False,912,707,644784,1.5003750937734435,912,707,644784,1.2899575671852899,Very Large,545.0,550.5,0.2725,0.4129782445611403,middle-left,2666000,0.241854463615904,Large (15-30%)
00001600.jpg,1333,2000,322,42,1097,1396,False,775,1354,1049350,0.6665,775,1354,1049350,0.5723781388478582,Very Large,709.5,719.0,0.532258064516129,0.3595,middle-center,2666000,0.3936046511627907,Very Large (>30%)
00003017.jpg,1300,806,440,113,917,458,False,477,345,164565,1.6129032258064515,477,345,164565,1.382608695652174,Very Large,678.5,285.5,0.5219230769230769,0.3542183622828784,middle-center,1047800,0.15705764458866195,Large (15-30%)
00000536.jpg,1232,821,105,288,501,595,False,396,307,121572,1.5006090133982948,396,307,121572,1.289902280130293,Very Large,303.0,441.5,0.24594155844155843,0.5377588306942753,middle-left,1011472,0.12019314424917348,Medium (5-15%)
00000536.jpg,1232,821,366,221,770,541,False,404,320,129280,1.5006090133982948,404,320,129280,1.2625,Very Large,568.0,381.0,0.461038961038961,0.464068209500609,middle-center,1011472,0.12781372099277094,Medium (5-15%)
00000536.jpg,1232,821,538,160,962,488,False,424,328,139072,1.5006090133982948,424,328,139072,1.2926829268292683,Very Large,750.0,324.0,0.6087662337662337,0.3946406820950061,middle-center,1011472,0.13749466124618379,Medium (5-15%)
00001628.jpg,2000,1333,884,121,1390,514,False,506,393,198858,1.5003750937734435,506,393,198858,1.2875318066157762,Very Large,1137.0,317.5,0.5685,0.23818454613653414,top-center,2666000,0.07459039759939985,Medium (5-15%)
00000522.jpg,612,408,58,106,250,255,False,192,149,28608,1.5,192,149,28608,1.2885906040268456,Large,154.0,180.5,0.25163398692810457,0.4424019607843137,middle-left,249696,0.11457131872356786,Medium (5-15%)
00000522.jpg,612,408,25,32,133,115,False,108,83,8964,1.5,108,83,8964,1.3012048192771084,Medium,79.0,73.5,0.12908496732026145,0.1801470588235294,top-left,249696,0.035899653979238756,Small (1-5%)
00000522.jpg,612,408,305,109,420,196,False,115,87,10005,1.5,115,87,10005,1.3218390804597702,Medium,362.5,152.5,0.5923202614379085,0.3737745098039216,middle-center,249696,0.04006872356785852,Small (1-5%)
00000522.jpg,612,408,236,143,394,266,False,158,123,19434,1.5,158,123,19434,1.2845528455284554,Medium,315.0,204.5,0.5147058823529411,0.5012254901960784,middle-center,249696,0.07783064206074587,Medium (5-15%)
00000522.jpg,612,408,365,22,475,107,False,110,85,9350,1.5,110,85,9350,1.2941176470588236,Medium,420.0,64.5,0.6862745098039216,0.15808823529411764,top-right,249696,0.037445533769063184,Small (1-5%)
00000522.jpg,612,408,423,84,575,201,False,152,117,17784,1.5,152,117,17784,1.2991452991452992,Medium,499.0,142.5,0.815359477124183,0.3492647058823529,middle-right,249696,0.07122260668973472,Medium (5-15%)
00002484.jpg,1600,900,514,229,894,473,False,380,244,92720,1.7777777777777777,380,244,92720,1.5573770491803278,Very Large,704.0,351.0,0.44,0.39,middle-center,1440000,0.06438888888888888,Medium (5-15%)
00001833.jpg,1300,957,406,97,1012,616,False,606,519,314514,1.3584117032392895,606,519,314514,1.1676300578034682,Very Large,709.0,356.5,0.5453846153846154,0.3725182863113898,middle-center,1244100,0.252804436942368,Large (15-30%)
00001827.jpg,1500,1120,604,70,924,355,False,320,285,91200,1.3392857142857142,320,285,91200,1.1228070175438596,Very Large,764.0,212.5,0.5093333333333333,0.18973214285714285,top-center,1680000,0.054285714285714284,Medium (5-15%)
00002490.jpg,572,380,228,44,467,225,False,239,181,43259,1.5052631578947369,239,181,43259,1.3204419889502763,Large,347.5,134.5,0.6075174825174825,0.3539473684210526,middle-center,217360,0.19902005888847993,Large (15-30%)
00002490.jpg,572,380,111,66,340,243,False,229,177,40533,1.5052631578947369,229,177,40533,1.2937853107344632,Large,225.5,154.5,0.3942307692307692,0.40657894736842104,middle-center,217360,0.18647865292602134,Large (15-30%)
00001199.jpg,390,280,129,31,289,167,False,160,136,21760,1.3928571428571428,160,136,21760,1.1764705882352942,Large,209.0,99.0,0.5358974358974359,0.3535714285714286,middle-center,109200,0.19926739926739928,Large (15-30%)
00001826.jpg,1600,1167,622,42,942,313,False,320,271,86720,1.3710368466152527,320,271,86720,1.1808118081180812,Very Large,782.0,177.5,0.48875,0.1520994001713796,top-center,1867200,0.04644387317909169,Small (1-5%)
00001198.jpg,682,1024,307,63,388,205,False,81,142,11502,0.666015625,81,142,11502,0.5704225352112676,Medium,347.5,134.0,0.5095307917888563,0.130859375,top-center,698368,0.01646982679618768,Small (1-5%)
00002491.jpg,1200,940,558,83,832,327,False,274,244,66856,1.2765957446808511,274,244,66856,1.1229508196721312,Very Large,695.0,205.0,0.5791666666666667,0.21808510638297873,top-center,1128000,0.05926950354609929,Medium (5-15%)
00002491.jpg,1200,940,302,144,564,378,False,262,234,61308,1.2765957446808511,262,234,61308,1.1196581196581197,Very Large,433.0,261.0,0.36083333333333334,0.2776595744680851,top-center,1128000,0.05435106382978724,Medium (5-15%)
00002485.jpg,1072,1549,242,259,351,443,False,109,184,20056,0.6920593931568754,109,184,20056,0.592391304347826,Large,296.5,351.0,0.27658582089552236,0.22659780503550678,top-left,1660528,0.012078086006378694,Small (1-5%)
00002485.jpg,1072,1549,706,416,811,593,False,105,177,18585,0.6920593931568754,105,177,18585,0.5932203389830508,Medium,758.5,504.5,0.7075559701492538,0.32569399612653327,top-right,1660528,0.011192223196477264,Small (1-5%)
00002485.jpg,1072,1549,510,544,615,721,False,105,177,18585,0.6920593931568754,105,177,18585,0.5932203389830508,Medium,562.5,632.5,0.5247201492537313,0.40832795351839896,middle-center,1660528,0.011192223196477264,Small (1-5%)
00001832.jpg,1024,682,174,50,824,543,False,650,493,320450,1.501466275659824,650,493,320450,1.3184584178498986,Very Large,499.0,296.5,0.4873046875,0.4347507331378299,middle-center,698368,0.4588555031158358,Very Large (>30%)
00000523.jpg,1500,1004,826,377,1062,561,False,236,184,43424,1.4940239043824701,236,184,43424,1.2826086956521738,Large,944.0,469.0,0.6293333333333333,0.46713147410358563,middle-center,1506000,0.028833997343957505,Small (1-5%)
00000523.jpg,1500,1004,1061,385,1277,554,False,216,169,36504,1.4940239043824701,216,169,36504,1.2781065088757397,Large,1169.0,469.5,0.7793333333333333,0.4676294820717131,middle-right,1506000,0.024239043824701195,Small (1-5%)
00000523.jpg,1500,1004,457,273,631,412,False,174,139,24186,1.4940239043824701,174,139,24186,1.2517985611510791,Large,544.0,342.5,0.3626666666666667,0.34113545816733065,middle-center,1506000,0.016059760956175298,Small (1-5%)
00000523.jpg,1500,1004,94,327,335,511,False,241,184,44344,1.4940239043824701,241,184,44344,1.309782608695652,Large,214.5,419.0,0.143,0.41733067729083667,middle-left,1506000,0.02944488711819389,Small (1-5%)
