image_name,width,height,x0,y0,x1,y1,out_of_bounds,bbox_width,bbox_height,bbox_area
00003361.jpg,1024,683,639,115,839,268,False,200,153,30600
00003361.jpg,1024,683,779,158,975,310,False,196,152,29792
00003361.jpg,1024,683,474,333,684,495,False,210,162,34020
00003361.jpg,1024,683,476,145,660,284,False,184,139,25576
00003361.jpg,1024,683,211,207,407,360,False,196,153,29988
00003361.jpg,1024,683,305,160,497,309,False,192,149,28608
00003361.jpg,1024,683,826,312,1022,493,False,196,181,35476
00003361.jpg,1024,683,1,348,192,514,False,191,166,31706
00001576.jpg,1500,1138,674,111,1288,653,False,614,542,332788
00002057.jpg,683,1024,387,97,513,311,False,126,214,26964
00000640.jpg,1500,1101,154,254,550,599,False,396,345,136620
00000640.jpg,1500,1101,517,290,968,667,False,451,377,170027
00000640.jpg,1500,1101,1035,295,1423,619,False,388,324,125712
00000640.jpg,1500,1101,789,73,1168,398,False,379,325,123175
00000640.jpg,1500,1101,372,68,768,406,False,396,338,133848
00000898.jpg,675,900,265,56,403,275,False,138,219,30222
00001238.jpg,1024,683,33,22,492,379,False,459,357,163863
00002725.jpg,640,960,222,156,411,478,False,189,322,60858
00002043.jpg,626,417,195,37,332,142,False,137,105,14385
00002916.jpg,866,1390,434,308,539,509,False,105,201,21105
00002916.jpg,866,1390,288,238,396,435,False,108,197,21276
00002902.jpg,1080,1080,268,96,870,796,False,602,700,421400
00002094.jpg,662,1000,284,66,463,380,False,179,314,56206
00002080.jpg,682,1023,46,1,638,409,False,592,408,241536
00001589.jpg,867,1300,408,196,509,372,False,101,176,17776
00000697.jpg,1500,1000,656,44,1118,402,False,462,358,165396
00000697.jpg,1500,1000,145,234,559,555,False,414,321,132894
00000697.jpg,1500,1000,950,1,1475,346,False,525,345,181125
00000697.jpg,1500,1000,348,210,735,511,False,387,301,116487
00001416.jpg,333,519,86,26,156,152,False,70,126,8820
00002679.jpg,866,1390,321,61,644,665,False,323,604,195092
00001370.jpg,333,519,151,17,226,151,False,75,134,10050
00001364.jpg,1000,678,384,169,593,334,False,209,165,34485
00001402.jpg,2940,1960,1012,103,1319,336,False,307,233,71531
00001402.jpg,2940,1960,1546,184,1828,402,False,282,218,61476
00002123.jpg,682,1024,167,86,573,780,False,406,694,281764
00000734.jpg,1900,1068,376,63,773,317,False,397,254,100838
00000734.jpg,1900,1068,1341,212,1729,466,False,388,254,98552
00000734.jpg,1900,1068,601,156,989,410,False,388,254,98552
00002645.jpg,325,280,38,69,102,133,False,64,64,4096
00002645.jpg,325,280,173,70,235,132,False,62,62,3844
00002651.jpg,750,500,287,198,447,320,False,160,122,19520
00002651.jpg,750,500,187,169,370,311,False,183,142,25986
00002889.jpg,1024,683,86,1,811,499,False,725,498,361050
00001358.jpg,1300,956,406,84,861,473,False,455,389,176995
00002137.jpg,407,612,122,66,247,280,False,125,214,26750
00000913.jpg,1500,1353,590,53,807,281,False,217,228,49476
00002876.jpg,700,467,309,163,440,265,False,131,102,13362
00002876.jpg,700,467,352,39,449,114,False,97,75,7275
00000091.jpg,400,600,98,79,347,505,False,249,426,106074
00000085.jpg,467,700,147,83,276,308,False,129,225,29025
00002692.jpg,970,646,446,104,911,464,False,465,360,167400
00002692.jpg,970,646,69,64,575,448,False,506,384,194304
00003003.jpg,2000,1333,995,289,1912,1000,False,917,711,651987
00003003.jpg,2000,1333,544,210,1345,832,False,801,622,498222
00003003.jpg,2000,1333,89,197,1001,904,False,912,707,644784
00001600.jpg,1333,2000,322,42,1097,1396,False,775,1354,1049350
00003017.jpg,1300,806,440,113,917,458,False,477,345,164565
00000536.jpg,1232,821,105,288,501,595,False,396,307,121572
00000536.jpg,1232,821,366,221,770,541,False,404,320,129280
00000536.jpg,1232,821,538,160,962,488,False,424,328,139072
00001628.jpg,2000,1333,884,121,1390,514,False,506,393,198858
00000522.jpg,612,408,58,106,250,255,False,192,149,28608
00000522.jpg,612,408,25,32,133,115,False,108,83,8964
00000522.jpg,612,408,305,109,420,196,False,115,87,10005
00000522.jpg,612,408,236,143,394,266,False,158,123,19434
00000522.jpg,612,408,365,22,475,107,False,110,85,9350
00000522.jpg,612,408,423,84,575,201,False,152,117,17784
00002484.jpg,1600,900,514,229,894,473,False,380,244,92720
00001833.jpg,1300,957,406,97,1012,616,False,606,519,314514
00001827.jpg,1500,1120,604,70,924,355,False,320,285,91200
00002490.jpg,572,380,228,44,467,225,False,239,181,43259
00002490.jpg,572,380,111,66,340,243,False,229,177,40533
00001199.jpg,390,280,129,31,289,167,False,160,136,21760
00001826.jpg,1600,1167,622,42,942,313,False,320,271,86720
00001198.jpg,682,1024,307,63,388,205,False,81,142,11502
00002491.jpg,1200,940,558,83,832,327,False,274,244,66856
00002491.jpg,1200,940,302,144,564,378,False,262,234,61308
00002485.jpg,1072,1549,242,259,351,443,False,109,184,20056
00002485.jpg,1072,1549,706,416,811,593,False,105,177,18585
00002485.jpg,1072,1549,510,544,615,721,False,105,177,18585
00001832.jpg,1024,682,174,50,824,543,False,650,493,320450
00000523.jpg,1500,1004,826,377,1062,561,False,236,184,43424
00000523.jpg,1500,1004,1061,385,1277,554,False,216,169,36504
00000523.jpg,1500,1004,457,273,631,412,False,174,139,24186
00000523.jpg,1500,1004,94,327,335,511,False,241,184,44344
00000523.jpg,1500,1004,387,554,628,743,False,241,189,45549
00002334.jpg,736,1104,251,48,408,317,False,157,269,42233
00002452.jpg,660,373,91,92,511,368,False,420,276,115920
00002446.jpg,900,602,499,80,611,167,False,112,87,9744
00001629.jpg,450,319,188,46,269,112,False,81,66,5346
00003016.jpg,1960,1634,1007,326,1525,817,False,518,491,254338
00001601.jpg,800,534,504,107,638,212,False,134,105,14070
00001167.jpg,626,417,277,56,458,196,False,181,140,25340
00001615.jpg,2000,1331,772,95,1503,661,False,731,566,413746
00003002.jpg,1300,957,455,471,751,724,False,296,253,74888
00003002.jpg,1300,957,189,142,491,401,False,302,259,78218
00003002.jpg,1300,957,703,342,1005,601,False,302,259,78218
00003002.jpg,1300,957,253,557,549,806,False,296,249,73704
00003002.jpg,1300,957,457,62,773,333,False,316,271,85636
00002687.jpg,504,330,85,137,176,206,False,91,69,6279
00002687.jpg,504,330,246,144,331,209,False,85,65,5525
00002687.jpg,504,330,183,69,261,128,False,78,59,4602
00002687.jpg,504,330,333,147,417,211,False,84,64,5376
00002687.jpg,504,330,288,77,369,139,False,81,62,5022
00002877.jpg,2500,3745,736,226,1215,1061,False,479,835,399965
00002877.jpg,2500,3745,1022,886,1490,1685,False,468,799,373932
00002863.jpg,1200,1185,811,426,923,555,False,112,129,14448
00001359.jpg,626,417,141,105,293,223,False,152,118,17936
00000047.jpg,1300,891,819,93,1057,283,False,238,190,45220
00000047.jpg,1300,891,641,279,845,443,False,204,164,33456
00002650.jpg,1200,630,484,102,1031,436,False,547,334,182698
00002136.jpg,480,320,89,5,201,90,False,112,85,9520
00002136.jpg,480,320,283,107,399,198,False,116,91,10556
00003228.jpg,960,640,1,1,960,633,False,959,632,606088
00000735.jpg,1098,732,497,187,622,284,False,125,97,12125
00002122.jpg,1400,1130,434,257,636,447,False,202,190,38380
00002122.jpg,1400,1130,637,343,771,469,False,134,126,16884
00001365.jpg,600,419,237,80,360,178,False,123,98,12054
00001403.jpg,700,1050,263,189,419,461,False,156,272,42432
00003200.jpg,495,639,287,182,346,270,False,59,88,5192
00001417.jpg,608,406,138,11,423,232,False,285,221,62985
00001371.jpg,910,1213,154,70,715,941,False,561,871,488631
00002678.jpg,800,533,206,111,452,306,False,246,195,47970
00002678.jpg,800,533,342,90,622,302,False,280,212,59360
00001588.jpg,509,339,196,2,423,182,False,227,180,40860
00002081.jpg,1500,2123,641,146,887,553,False,246,407,100122
00002095.jpg,1500,1120,491,42,1028,508,False,537,466,250242
00000682.jpg,640,860,301,220,413,396,False,112,176,19712
00000682.jpg,640,860,477,387,587,559,False,110,172,18920
00000682.jpg,640,860,285,401,400,580,False,115,179,20585
00000682.jpg,640,860,55,221,192,439,False,137,218,29866
00002903.jpg,3024,4032,1028,409,1504,1149,False,476,740,352240
00000872.jpg,390,280,153,22,246,100,False,93,78,7254
00000866.jpg,2037,1274,819,4,2032,1199,False,1213,1195,1449535
00002042.jpg,1050,700,404,21,628,195,False,224,174,38976
00000899.jpg,1000,667,185,61,641,423,False,456,362,165072
00000641.jpg,1000,667,489,314,660,448,False,171,134,22914
00000641.jpg,1000,667,77,324,241,452,False,164,128,20992
00000641.jpg,1000,667,329,272,501,406,False,172,134,23048
00000641.jpg,1000,667,296,161,438,271,False,142,110,15620
00000641.jpg,1000,667,635,144,742,227,False,107,83,8881
00000641.jpg,1000,667,639,216,800,344,False,161,128,20608
00000641.jpg,1000,667,225,229,346,324,False,121,95,11495
00000641.jpg,1000,667,492,142,636,252,False,144,110,15840
00003348.jpg,612,408,363,176,535,309,False,172,133,22876
00003348.jpg,612,408,104,237,284,377,False,180,140,25200
00003348.jpg,612,408,182,98,391,265,False,209,167,34903
00002730.jpg,1024,681,567,137,795,313,False,228,176,40128
00000127.jpg,458,700,192,325,238,408,False,46,83,3818
00001239.jpg,866,1390,413,293,507,473,False,94,180,16920
00002718.jpg,720,576,354,73,526,236,False,172,163,28036
00003406.jpg,800,800,518,510,671,688,False,153,178,27234
00003406.jpg,800,800,151,68,329,276,False,178,208,37024
00003406.jpg,800,800,544,53,700,236,False,156,183,28548
00003406.jpg,800,800,135,473,295,660,False,160,187,29920
00001577.jpg,735,492,156,24,309,144,False,153,120,18360
00003374.jpg,587,600,139,327,234,437,False,95,110,10450
00003374.jpg,587,600,356,324,446,432,False,90,108,9720
00003374.jpg,587,600,251,290,348,403,False,97,113,10961
00001563.jpg,612,408,270,68,485,235,False,215,167,35905
00001205.jpg,1000,1500,336,232,772,994,False,436,762,332232
00002283.jpg,500,508,167,53,335,247,False,168,194,32592
00000480.jpg,800,600,330,132,592,361,False,262,229,59998
00002297.jpg,441,600,287,58,352,161,False,65,103,6695
00002297.jpg,441,600,91,65,155,166,False,64,101,6464
00001991.jpg,1116,1600,220,1,883,993,False,663,992,657696
00002240.jpg,2000,1333,405,188,933,598,False,528,410,216480
00000331.jpg,667,1000,301,427,382,568,False,81,141,11421
00000325.jpg,1000,667,320,58,590,263,False,270,205,55350
00002254.jpg,427,640,186,67,259,195,False,73,128,9344
00001985.jpg,493,280,179,1,327,94,False,148,93,13764
00003162.jpg,1000,1000,227,225,410,443,False,183,218,39894
00001775.jpg,1000,667,194,14,740,428,False,546,414,226044
00001013.jpg,1162,1700,406,184,727,730,False,321,546,175266
00001007.jpg,683,1024,276,168,393,373,False,117,205,23985
00001761.jpg,800,582,270,75,522,283,False,252,208,52416
00002518.jpg,350,200,21,8,207,132,False,186,124,23064
00001011.jpg,390,280,132,23,269,139,False,137,116,15892
00000469.jpg,735,494,107,217,199,287,False,92,70,6440
00003160.jpg,1280,720,259,28,869,436,False,610,408,248880
00001763.jpg,699,1050,150,1,699,1050,False,549,1049,575901
00000333.jpg,700,467,216,53,477,256,False,261,203,52983
00002524.jpg,700,906,141,27,648,791,False,507,764,387348
00002242.jpg,1600,1143,523,208,1207,777,False,684,569,389196
00002242.jpg,1600,1143,227,344,730,753,False,503,409,205727
00001993.jpg,450,378,217,19,303,103,False,86,84,7224
00000441.jpg,1600,1168,373,4,1191,683,False,818,679,555422
00001987.jpg,1300,1066,286,2,1291,961,False,1005,959,963795
00003148.jpg,390,280,125,25,299,170,False,174,145,25230
00002530.jpg,612,408,241,32,422,171,False,181,139,25159
00001039.jpg,1200,1800,367,118,684,672,False,317,554,175618
00001978.jpg,1104,1300,402,138,531,314,False,129,176,22704
00000496.jpg,682,1023,312,132,445,365,False,133,233,30989
00001788.jpg,509,339,182,38,349,167,False,167,129,21543
00002281.jpg,504,650,183,93,328,307,False,145,214,31030
00002295.jpg,408,612,99,68,308,424,False,209,356,74404
00001944.jpg,1024,683,354,65,901,490,False,547,425,232475
00003362.jpg,424,490,106,94,158,164,False,52,70,3640
00003362.jpg,424,490,275,118,323,183,False,48,65,3120
00003362.jpg,424,490,194,41,251,117,False,57,76,4332
00003362.jpg,424,490,195,264,237,320,False,42,56,2352
00003404.jpg,682,1024,271,73,376,257,False,105,184,19320
00003410.jpg,338,508,156,59,240,205,False,84,146,12264
00000119.jpg,698,1050,270,192,348,325,False,78,133,10374
00001561.jpg,361,254,125,1,321,143,False,196,142,27832
00002068.jpg,2000,1204,715,121,1141,420,False,426,299,127374
00000657.jpg,600,450,407,204,466,255,False,59,51,3009
00000657.jpg,600,450,154,55,212,105,False,58,50,2900
00000657.jpg,600,450,234,158,291,208,False,57,50,2850
00000657.jpg,600,450,131,204,198,261,False,67,57,3819
00000657.jpg,600,450,167,134,223,184,False,56,50,2800
00000657.jpg,600,450,323,200,379,249,False,56,49,2744
00000657.jpg,600,450,237,241,294,292,False,57,51,2907
00000657.jpg,600,450,290,250,347,299,False,57,49,2793
00000657.jpg,600,450,368,267,429,321,False,61,54,3294
00000657.jpg,600,450,471,271,532,326,False,61,55,3355
00000657.jpg,600,450,453,323,510,373,False,57,50,2850
00000657.jpg,600,450,341,342,396,390,False,55,48,2640
00001549.jpg,319,450,134,102,205,221,False,71,119,8449
00002040.jpg,332,519,150,39,215,157,False,65,118,7670
00003438.jpg,800,800,179,429,272,537,False,93,108,10044
00002726.jpg,650,969,507,159,575,276,False,68,117,7956
00002726.jpg,650,969,406,81,476,198,False,70,117,8190
00002726.jpg,650,969,470,277,531,385,False,61,108,6588
00000643.jpg,2121,1414,388,249,1039,755,False,651,506,329406
00000643.jpg,2121,1414,835,208,1561,759,False,726,551,400026
00000643.jpg,2121,1414,1211,407,1986,1008,False,775,601,465775
00000870.jpg,1000,1500,401,331,551,594,False,150,263,39450
00000864.jpg,970,776,155,104,487,407,False,332,303,100596
00000858.jpg,1600,1157,369,183,689,452,False,320,269,86080
00003389.jpg,626,418,79,82,248,213,False,169,131,22139
00003389.jpg,626,418,276,106,435,229,False,159,123,19557
00003216.jpg,600,400,159,86,351,236,False,192,150,28800
00001401.jpg,480,720,209,299,260,389,False,51,90,4590
00001373.jpg,601,900,251,88,321,212,False,70,124,8680
00001415.jpg,850,1280,331,238,603,716,False,272,478,130016
00003202.jpg,1068,1600,243,309,777,1220,False,534,911,486474
00000723.jpg,1240,828,725,239,1020,469,False,295,230,67850
00000723.jpg,1240,828,387,167,700,405,False,313,238,74494
00000723.jpg,1240,828,925,115,1239,386,False,314,271,85094
00000723.jpg,1240,828,238,138,492,331,False,254,193,49022
00002134.jpg,1500,1089,708,77,1179,466,False,471,389,183219
00002652.jpg,632,994,414,129,505,297,False,91,168,15288
00000045.jpg,1600,1167,193,140,654,540,False,461,400,184400
00000051.jpg,700,375,42,14,377,223,False,335,209,70015
00002120.jpg,700,1050,302,367,387,515,False,85,148,12580
00000737.jpg,662,576,147,25,221,99,False,74,74,5476
00000737.jpg,662,576,138,118,220,201,False,82,83,6806
00000737.jpg,662,576,511,137,580,206,False,69,69,4761
00000737.jpg,662,576,537,220,602,286,False,65,66,4290
00000737.jpg,662,576,6,48,75,118,False,69,70,4830
00000737.jpg,662,576,43,106,113,179,False,70,73,5110
00000737.jpg,662,576,277,56,340,121,False,63,65,4095
00000737.jpg,662,576,377,88,438,149,False,61,61,3721
00000737.jpg,662,576,433,98,501,166,False,68,68,4624
00002875.jpg,360,254,128,31,228,112,False,100,81,8100
00000910.jpg,2000,1333,498,250,1588,1096,False,1090,846,922140
00001398.jpg,1300,1062,272,49,1013,737,False,741,688,509808
00000086.jpg,1300,867,446,52,650,211,False,204,159,32436
00002691.jpg,650,650,94,78,575,637,False,481,559,268879
00002685.jpg,823,576,240,117,412,257,False,172,140,24080
00002685.jpg,823,576,444,121,609,256,False,165,135,22275
00001165.jpg,1100,824,127,312,237,407,False,110,95,10450
00001165.jpg,1100,824,516,42,633,145,False,117,103,12051
00001165.jpg,1100,824,313,4,446,124,False,133,120,15960
00001165.jpg,1100,824,651,281,759,375,False,108,94,10152
00001165.jpg,1100,824,862,307,969,401,False,107,94,10058
00001165.jpg,1100,824,394,536,495,624,False,101,88,8888
00001603.jpg,390,280,46,65,126,132,False,80,67,5360
00003000.jpg,600,338,351,1,561,113,False,210,112,23520
00000509.jpg,612,408,273,157,407,258,False,134,101,13534
00000509.jpg,612,408,382,165,518,270,False,136,105,14280
00000509.jpg,612,408,176,200,309,304,False,133,104,13832
00000509.jpg,612,408,36,209,188,327,False,152,118,17936
00000509.jpg,612,408,102,187,235,289,False,133,102,13566
00001617.jpg,390,280,63,63,234,206,False,171,143,24453
00001171.jpg,682,1024,223,253,356,481,False,133,228,30324
00002478.jpg,600,412,45,48,193,167,False,148,119,17612
00002478.jpg,600,412,364,43,512,162,False,148,119,17612
00001159.jpg,1024,682,419,92,771,360,False,352,268,94336
00002336.jpg,250,326,100,42,145,110,False,45,68,3060
00000521.jpg,1184,790,684,112,1145,470,False,461,358,165038
00000521.jpg,1184,790,330,234,744,562,False,414,328,135792
00000521.jpg,1184,790,456,51,756,283,False,300,232,69600
00000521.jpg,1184,790,9,136,461,494,False,452,358,161816
00000521.jpg,1184,790,226,1,539,223,False,313,222,69486
00000535.jpg,1600,1167,1039,108,1481,483,False,442,375,165750
00000535.jpg,1600,1167,192,111,581,441,False,389,330,128370
00000535.jpg,1600,1167,443,278,875,644,False,432,366,158112
00000535.jpg,1600,1167,733,185,1184,560,False,451,375,169125
00000535.jpg,1600,1167,15,340,428,691,False,413,351,144963
00002322.jpg,700,350,1,12,566,345,False,565,333,188145
00002493.jpg,715,536,317,208,483,350,False,166,142,23572
00001824.jpg,600,495,309,31,398,116,False,89,85,7565
00001830.jpg,1000,667,348,64,721,360,False,373,296,110408
00002487.jpg,533,800,187,58,303,261,False,116,203,23548
00002486.jpg,600,400,228,61,356,160,False,128,99,12672
00000285.jpg,867,1300,437,392,599,670,False,162,278,45036
00002492.jpg,362,512,222,89,266,161,False,44,72,3168
00001825.jpg,2000,1334,463,167,1282,802,False,819,635,520065
00001819.jpg,1024,682,365,24,557,172,False,192,148,28416
00002323.jpg,1331,1080,360,203,1085,888,False,725,685,496625
00002445.jpg,385,450,156,105,204,168,False,48,63,3024
00002451.jpg,1800,1200,204,1,1506,884,False,1302,883,1149666
00001158.jpg,533,849,199,1,370,304,False,171,303,51813
00000520.jpg,400,290,299,93,374,156,False,75,63,4725
00000520.jpg,400,290,32,75,137,166,False,105,91,9555
00000520.jpg,400,290,150,81,225,144,False,75,63,4725
00000520.jpg,400,290,102,43,180,109,False,78,66,5148
00000520.jpg,400,290,262,64,323,115,False,61,51,3111
00000520.jpg,400,290,187,44,246,93,False,59,49,2891
00000508.jpg,1500,1000,273,307,622,578,False,349,271,94579
00000508.jpg,1500,1000,975,410,1354,704,False,379,294,111426
00000508.jpg,1500,1000,932,198,1219,421,False,287,223,64001
00000508.jpg,1500,1000,1120,301,1427,529,False,307,228,69996
00000508.jpg,1500,1000,788,356,1109,599,False,321,243,78003
00000508.jpg,1500,1000,485,451,872,745,False,387,294,113778
00000508.jpg,1500,1000,593,247,965,535,False,372,288,107136
00000508.jpg,1500,1000,1,562,359,869,False,358,307,109906
00000508.jpg,1500,1000,258,649,719,1000,False,461,351,161811
00000508.jpg,1500,1000,819,791,1147,1000,False,328,209,68552
00003001.jpg,940,529,376,108,556,224,False,180,116,20880
00001170.jpg,1300,957,431,138,797,452,False,366,314,114924
00001164.jpg,1600,1156,1055,92,1222,236,False,167,144,24048
00001602.jpg,612,408,144,107,400,310,False,256,203,51968
00002684.jpg,1024,682,266,118,510,303,False,244,185,45140
00002684.jpg,1024,682,459,108,713,304,False,254,196,49784
00000939.jpg,960,678,515,37,615,117,False,100,80,8000
00002848.jpg,337,450,132,29,176,97,False,44,68,2992
00000087.jpg,870,580,108,41,359,235,False,251,194,48694
00000087.jpg,870,580,530,52,781,242,False,251,190,47690
00001399.jpg,433,650,84,70,215,293,False,131,223,29213
00002860.jpg,900,675,678,160,770,240,False,92,80,7360
00002860.jpg,900,675,480,56,568,133,False,88,77,6776
00002860.jpg,900,675,79,114,186,208,False,107,94,10058
00002874.jpg,2048,2048,497,583,1158,1352,False,661,769,508309
00002647.jpg,1000,1294,415,321,643,657,False,228,336,76608
00000050.jpg,1065,1300,425,209,593,447,False,168,238,39984
00001428.jpg,590,885,201,89,382,406,False,181,317,57377
00002121.jpg,359,254,74,17,156,84,False,82,67,5494
00002135.jpg,792,1200,521,189,648,409,False,127,220,27940
00002135.jpg,792,1200,155,507,272,713,False,117,206,24102
00000044.jpg,873,580,314,70,626,311,False,312,241,75192
00002653.jpg,1000,1500,434,146,755,706,False,321,560,179760
00001372.jpg,270,420,96,28,129,87,False,33,59,1947
00003203.jpg,612,408,299,240,413,329,False,114,89,10146
00003203.jpg,612,408,147,206,252,287,False,105,81,8505
00003203.jpg,612,408,282,130,378,205,False,96,75,7200
00003203.jpg,612,408,221,52,311,122,False,90,70,6300
00003203.jpg,612,408,111,65,202,135,False,91,70,6370
00003203.jpg,612,408,190,140,298,223,False,108,83,8964
00001400.jpg,2000,1333,540,178,1026,555,False,486,377,183222
00003217.jpg,1024,683,341,240,569,417,False,228,177,40356
00003217.jpg,1024,683,464,4,723,200,False,259,196,50764
00001366.jpg,800,568,269,90,499,276,False,230,186,42780
00002928.jpg,1200,630,824,319,1097,486,False,273,167,45591
00002096.jpg,600,420,221,37,377,163,False,156,126,19656
00000681.jpg,650,433,387,100,509,194,False,122,94,11468
00000681.jpg,650,433,256,122,352,196,False,96,74,7104
00000681.jpg,650,433,133,67,231,143,False,98,76,7448
00000681.jpg,650,433,229,62,325,137,False,96,75,7200
00000859.jpg,891,980,185,125,458,475,False,273,350,95550
00002914.jpg,1070,580,611,109,849,260,False,238,151,35938
00000642.jpg,1200,800,235,170,465,349,False,230,179,41170
00000642.jpg,1200,800,377,104,602,279,False,225,175,39375
00000642.jpg,1200,800,402,287,813,599,False,411,312,128232
00000642.jpg,1200,800,775,363,1188,683,False,413,320,132160
00000642.jpg,1200,800,610,239,816,399,False,206,160,32960
00000642.jpg,1200,800,769,204,1014,390,False,245,186,45570
00000642.jpg,1200,800,100,356,367,563,False,267,207,55269
00001548.jpg,3896,5999,1675,1118,2582,2743,False,907,1625,1473875
00000656.jpg,700,525,149,243,298,373,False,149,130,19370
00000656.jpg,700,525,223,67,343,172,False,120,105,12600
00000656.jpg,700,525,340,135,445,227,False,105,92,9660
00000656.jpg,700,525,502,63,608,155,False,106,92,9752
00000656.jpg,700,525,2,105,217,349,False,215,244,52460
00002727.jpg,868,1300,496,356,592,525,False,96,169,16224
00002727.jpg,868,1300,248,371,338,529,False,90,158,14220
00003439.jpg,612,409,241,60,417,194,False,176,134,23584
00000118.jpg,951,1000,321,127,547,398,False,226,271,61246
00003377.jpg,390,280,56,18,139,88,False,83,70,5810
00003377.jpg,390,280,203,38,285,106,False,82,68,5576
00003377.jpg,390,280,135,82,212,145,False,77,63,4851
00002069.jpg,1500,1203,1,47,683,728,False,682,681,464442
00001560.jpg,1470,980,563,194,905,460,False,342,266,90972
00003405.jpg,360,239,162,24,241,84,False,79,60,4740
00003405.jpg,360,239,112,73,193,134,False,81,61,4941
00003405.jpg,360,239,73,92,142,145,False,69,53,3657
00001212.jpg,612,423,269,44,391,145,False,122,101,12322
00002294.jpg,1050,1400,188,73,699,866,False,511,793,405223
00002280.jpg,1000,750,593,62,846,283,False,253,221,55913
00001789.jpg,1000,667,1,1,676,348,False,675,347,234225
00001951.jpg,500,333,198,122,317,214,False,119,92,10948
00001979.jpg,612,424,195,57,383,209,False,188,152,28576
00001986.jpg,800,582,176,21,673,442,False,497,421,209237
00001038.jpg,721,720,277,11,476,242,False,199,231,45969
00002525.jpg,1200,800,99,46,839,621,False,740,575,425500
00002243.jpg,750,500,166,28,298,130,False,132,102,13464
00001762.jpg,722,1390,322,179,435,434,False,113,255,28815
00003175.jpg,1000,1500,631,372,744,566,False,113,194,21922
00001010.jpg,1120,1680,345,441,784,1191,False,439,750,329250
00003161.jpg,508,340,125,77,253,178,False,128,101,12928
00001776.jpg,591,519,259,26,352,122,False,93,96,8928
00003159.jpg,960,641,339,106,809,479,False,470,373,175310
00002247.jpg,640,357,563,108,639,201,False,76,93,7068
00001996.jpg,1500,1101,607,108,882,343,False,275,235,64625
00001028.jpg,1000,667,295,123,704,440,False,409,317,129653
00002521.jpg,1024,683,350,81,633,301,False,283,220,62260
00002535.jpg,960,720,459,66,708,282,False,249,216,53784
00000322.jpg,800,582,315,66,522,241,False,207,175,36225
00001982.jpg,626,417,311,12,473,137,False,162,125,20250
00001772.jpg,1335,2000,553,143,832,629,False,279,486,135594
00003165.jpg,262,280,75,197,119,250,False,44,53,2332
00003165.jpg,262,280,209,199,251,251,False,42,52,2184
00003165.jpg,262,280,15,5,52,50,False,37,45,1665
00003165.jpg,262,280,143,3,184,54,False,41,51,2091
00003165.jpg,262,280,140,136,180,186,False,40,50,2000
00003165.jpg,262,280,15,200,51,245,False,36,45,1620
00003165.jpg,262,280,77,7,115,54,False,38,47,1786
00003165.jpg,262,280,12,134,49,180,False,37,46,1702
00003165.jpg,262,280,16,74,51,118,False,35,44,1540
00003165.jpg,262,280,213,71,246,113,False,33,42,1386
00003165.jpg,262,280,82,135,116,177,False,34,42,1428
00001014.jpg,1200,1800,278,80,691,786,False,413,706,291578
00002509.jpg,390,480,151,60,216,154,False,65,94,6110
00003171.jpg,682,1023,415,360,532,565,False,117,205,23985
00001766.jpg,1600,1157,676,19,945,246,False,269,227,61063
00001766.jpg,1600,1157,968,1,1255,230,False,287,229,65723
00000478.jpg,1023,819,437,135,788,462,False,351,327,114777
00001955.jpg,640,797,98,48,396,480,False,298,432,128736
00001955.jpg,640,797,338,235,568,568,False,230,333,76590
00001941.jpg,861,1300,311,43,576,508,False,265,465,123225
00001799.jpg,333,519,43,88,217,396,False,174,308,53592
00001969.jpg,667,1024,259,91,443,412,False,184,321,59064
00002723.jpg,1000,1500,231,175,641,874,False,410,699,286590
00000652.jpg,920,634,482,66,593,155,False,111,89,9879
00000652.jpg,920,634,177,68,292,158,False,115,90,10350
00000652.jpg,920,634,402,128,487,195,False,85,67,5695
00002045.jpg,1500,1000,1191,257,1497,559,False,306,302,92412
00002045.jpg,1500,1000,231,51,398,183,False,167,132,22044
00002045.jpg,1500,1000,105,133,265,257,False,160,124,19840
00002045.jpg,1500,1000,500,97,663,224,False,163,127,20701
00002045.jpg,1500,1000,490,394,680,542,False,190,148,28120
00002045.jpg,1500,1000,317,358,477,482,False,160,124,19840
00002051.jpg,345,520,149,66,207,167,False,58,101,5858
00001558.jpg,500,333,285,16,404,108,False,119,92,10948
00000120.jpg,736,1104,344,234,448,420,False,104,186,19344
00003429.jpg,300,450,67,16,129,124,False,62,108,6696
00003429.jpg,300,450,146,15,203,116,False,57,101,5757
00002737.jpg,1800,1200,1461,536,1727,742,False,266,206,54796
00002737.jpg,1800,1200,488,491,693,650,False,205,159,32595
00002737.jpg,1800,1200,671,333,881,495,False,210,162,34020
00001216.jpg,236,354,101,3,158,97,False,57,94,5358
00001570.jpg,590,393,298,100,370,156,False,72,56,4032
00001564.jpg,866,1390,327,83,599,580,False,272,497,135184
00002938.jpg,550,309,21,29,278,205,False,257,176,45232
00002938.jpg,550,309,251,1,424,110,False,173,109,18857
00002938.jpg,550,309,239,89,381,182,False,142,93,13206
00002938.jpg,550,309,412,40,548,215,False,136,175,23800
00002086.jpg,300,450,46,21,171,240,False,125,219,27375
00000849.jpg,636,1024,296,36,375,184,False,79,148,11692
00002092.jpg,626,418,374,35,540,163,False,166,128,21248
00002904.jpg,2048,1365,965,371,1402,710,False,437,339,148143
00000875.jpg,800,582,513,153,711,321,False,198,168,33264
